,Airline,Departure,Destination,Departure_date,Arrival_date,Ticket_Price(Dollars),Stops,Travel_Time,Seasons,Day_of_the_week,is_weekend,Flight_Class
18307,Qatar Airways,Kathmandu,Sydney,2023-12-17,2023-12-17,1705.0,1,31,Winter,Sunday,True,First
18308,Air India,Kathmandu,Sydney,2023-12-17,2023-12-17,2871.0,1,33,Winter,Sunday,True,First
18309,Cathay Pacific,Kathmandu,Sydney,2023-12-17,2023-12-19,1975.0,1,25,Winter,Sunday,True,First
18310,Air India,Kathmandu,Sydney,2023-12-17,2023-12-18,2088.0,2,24,Winter,Sunday,True,First
18311,China Southern,Kathmandu,Sydney,2023-12-17,2023-12-17,3213.0,2,17,Winter,Sunday,True,First
18312,Qatar Airways,Kathmandu,Sydney,2023-12-17,2023-12-18,1760.0,1,32,Winter,Sunday,True,First
18313,Qatar Airways,Kathmandu,Sydney,2023-12-17,2023-12-18,1430.0,1,26,Winter,Sunday,True,First
18314,Qatar Airways,Kathmandu,Sydney,2023-12-17,2023-12-19,2200.0,2,40,Winter,Sunday,True,First
18315,Qatar Airways,Kathmandu,Sydney,2023-12-17,2023-12-19,1045.0,2,19,Winter,Sunday,True,First
18316,China Southern,Kathmandu,Sydney,2023-12-17,2023-12-17,7371.0,1,39,Winter,Sunday,True,First
18317,China Southern,Kathmandu,Sydney,2023-12-17,2023-12-19,7560.0,2,40,Winter,Sunday,True,First
18318,Air India,Kathmandu,Sydney,2023-12-17,2023-12-19,1305.0,2,15,Winter,Sunday,True,First
18319,Qatar Airways,Kathmandu,Sydney,2023-12-17,2023-12-17,1100.0,2,20,Winter,Sunday,True,First
18320,China Southern,Kathmandu,Sydney,2023-12-17,2023-12-19,3591.0,1,19,Winter,Sunday,True,First
18321,Air India,Kathmandu,Sydney,2023-12-17,2023-12-17,2697.0,2,31,Winter,Sunday,True,First
18322,China Southern,Kathmandu,Sydney,2023-12-17,2023-12-18,7560.0,1,40,Winter,Sunday,True,First
18323,Qatar Airways,Kathmandu,Sydney,2023-12-17,2023-12-18,1320.0,1,24,Winter,Sunday,True,First
18324,Cathay Pacific,Kathmandu,Sydney,2023-12-17,2023-12-17,3002.0,2,38,Winter,Sunday,True,First
18325,Qatar Airways,Kathmandu,Sydney,2023-12-17,2023-12-17,1595.0,1,29,Winter,Sunday,True,First
18326,Cathay Pacific,Kathmandu,Sydney,2023-12-17,2023-12-18,3081.0,1,39,Winter,Sunday,True,First
18327,Air India,Kathmandu,Sydney,2023-12-17,2023-12-17,2697.0,2,31,Winter,Sunday,True,First
18328,Cathay Pacific,Kathmandu,Sydney,2023-12-17,2023-12-17,1659.0,2,21,Winter,Sunday,True,First
18329,Air India,Kathmandu,Sydney,2023-12-17,2023-12-19,2088.0,1,24,Winter,Sunday,True,First
18330,Air India,Kathmandu,Sydney,2023-12-17,2023-12-18,2871.0,1,33,Winter,Sunday,True,First
18331,China Southern,Kathmandu,Sydney,2023-12-17,2023-12-17,3024.0,2,16,Winter,Sunday,True,First
18332,Air India,Kathmandu,Sydney,2023-12-17,2023-12-17,2697.0,2,31,Winter,Sunday,True,First
18333,China Southern,Kathmandu,Sydney,2023-12-17,2023-12-17,3213.0,1,17,Winter,Sunday,True,First
18334,China Southern,Kathmandu,Sydney,2023-12-17,2023-12-17,4347.0,2,23,Winter,Sunday,True,First
18335,Cathay Pacific,Kathmandu,Sydney,2023-12-17,2023-12-17,1422.0,1,18,Winter,Sunday,True,First
18336,Qatar Airways,Kathmandu,Sydney,2023-12-17,2023-12-19,2200.0,2,40,Winter,Sunday,True,First
18337,Qatar Airways,Kathmandu,Sydney,2023-12-17,2023-12-18,2200.0,2,40,Winter,Sunday,True,First
18338,Qatar Airways,Kathmandu,Sydney,2023-12-17,2023-12-19,1870.0,2,34,Winter,Sunday,True,First
18339,China Southern,Kathmandu,Sydney,2023-12-17,2023-12-18,3591.0,1,19,Winter,Sunday,True,First
18340,Air India,Kathmandu,Sydney,2023-12-17,2023-12-18,2349.0,1,27,Winter,Sunday,True,First
18341,Air India,Kathmandu,Sydney,2023-12-17,2023-12-18,2349.0,2,27,Winter,Sunday,True,First
18342,China Southern,Kathmandu,Sydney,2023-12-17,2023-12-17,3969.0,2,21,Winter,Sunday,True,First
18343,Air India,Kathmandu,Sydney,2023-12-17,2023-12-19,3132.0,1,36,Winter,Sunday,True,First
18344,China Southern,Kathmandu,Sydney,2023-12-17,2023-12-18,5292.0,1,28,Winter,Sunday,True,First
18345,China Southern,Kathmandu,Sydney,2023-12-17,2023-12-18,4158.0,1,22,Winter,Sunday,True,First
18346,Qatar Airways,Kathmandu,Sydney,2023-12-17,2023-12-17,1980.0,2,36,Winter,Sunday,True,First
18347,Air India,Kathmandu,Sydney,2023-12-17,2023-12-19,2001.0,2,23,Winter,Sunday,True,First
18348,China Southern,Kathmandu,Sydney,2023-12-17,2023-12-18,5670.0,1,30,Winter,Sunday,True,First
18349,Cathay Pacific,Kathmandu,Sydney,2023-12-17,2023-12-17,3002.0,2,38,Winter,Sunday,True,First
18350,China Southern,Kathmandu,Sydney,2023-12-17,2023-12-17,2835.0,1,15,Winter,Sunday,True,First
18351,Air India,Kathmandu,Sydney,2023-12-17,2023-12-18,1305.0,1,15,Winter,Sunday,True,First
18352,China Southern,Kathmandu,Sydney,2023-12-17,2023-12-17,5670.0,1,30,Winter,Sunday,True,First
18353,Cathay Pacific,Kathmandu,Sydney,2023-12-17,2023-12-19,2212.0,1,28,Winter,Sunday,True,First
18354,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,666.0,1,9,Winter,Sunday,True,Business
18355,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,413.0,0,7,Winter,Sunday,True,Economy
18356,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,444.0,0,6,Winter,Sunday,True,Economy
18357,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,468.0,0,13,Winter,Sunday,True,Economy
18358,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,1062.0,1,18,Winter,Sunday,True,First
18359,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,432.0,1,12,Winter,Sunday,True,Economy
18360,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,1311.0,1,19,Winter,Sunday,True,First
18361,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,540.0,0,15,Winter,Sunday,True,Business
18362,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,414.0,1,6,Winter,Sunday,True,Economy
18363,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,396.0,0,11,Winter,Sunday,True,Economy
18364,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,690.0,1,10,Winter,Sunday,True,Business
18365,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,444.0,1,6,Winter,Sunday,True,Economy
18366,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,1036.0,0,14,Winter,Sunday,True,First
18367,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,759.0,1,11,Winter,Sunday,True,Business
18368,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,468.0,0,13,Winter,Sunday,True,Economy
18369,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,552.0,1,8,Winter,Sunday,True,Business
18370,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,649.0,1,11,Winter,Sunday,True,Business
18371,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,518.0,1,7,Winter,Sunday,True,Business
18372,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,962.0,0,13,Winter,Sunday,True,Business
18373,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,1035.0,1,15,Winter,Sunday,True,First
18374,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,1242.0,0,18,Winter,Sunday,True,First
18375,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,144.0,0,4,Winter,Sunday,True,Economy
18376,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,885.0,1,15,Winter,Sunday,True,Business
18377,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,666.0,1,9,Winter,Sunday,True,Business
18378,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,767.0,1,13,Winter,Sunday,True,Business
18379,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,1062.0,1,18,Winter,Sunday,True,First
18380,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,1380.0,1,20,Winter,Sunday,True,First
18381,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,236.0,0,4,Winter,Sunday,True,Economy
18382,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,483.0,1,7,Winter,Sunday,True,Economy
18383,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,518.0,1,7,Winter,Sunday,True,Business
18384,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,472.0,1,8,Winter,Sunday,True,Economy
18385,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,1406.0,1,19,Winter,Sunday,True,First
18386,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,1664.0,0,13,Winter,Sunday,True,First
18387,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,396.0,1,11,Winter,Sunday,True,Economy
18388,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,324.0,0,9,Winter,Sunday,True,Economy
18389,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,2304.0,1,18,Winter,Sunday,True,First
18390,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,1003.0,1,17,Winter,Sunday,True,First
18391,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,576.0,0,16,Winter,Sunday,True,Business
18392,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,2304.0,0,18,Winter,Sunday,True,First
18393,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,1258.0,0,17,Winter,Sunday,True,First
18394,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,236.0,1,4,Winter,Sunday,True,Economy
18395,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,288.0,1,8,Winter,Sunday,True,Economy
18396,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,295.0,1,5,Winter,Sunday,True,Economy
18397,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,684.0,0,19,Winter,Sunday,True,Business
18398,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,1024.0,1,8,Winter,Sunday,True,First
18399,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,504.0,0,14,Winter,Sunday,True,Business
18400,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,1024.0,0,8,Winter,Sunday,True,First
18401,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,708.0,0,12,Winter,Sunday,True,Business
18402,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,296.0,1,4,Winter,Sunday,True,Economy
18403,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,576.0,1,16,Winter,Sunday,True,Business
18404,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,684.0,0,19,Winter,Sunday,True,Business
18405,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,370.0,1,5,Winter,Sunday,True,Economy
18406,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,966.0,1,14,Winter,Sunday,True,Business
18407,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,885.0,0,15,Winter,Sunday,True,Business
18408,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,2560.0,0,20,Winter,Sunday,True,First
18409,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,576.0,0,16,Winter,Sunday,True,Business
18410,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,2432.0,0,19,Winter,Sunday,True,First
18411,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,483.0,0,7,Winter,Sunday,True,Economy
18412,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,897.0,1,13,Winter,Sunday,True,Business
18413,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,1258.0,1,17,Winter,Sunday,True,First
18414,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,531.0,1,9,Winter,Sunday,True,Business
18415,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,1280.0,0,10,Winter,Sunday,True,First
18416,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,896.0,1,7,Winter,Sunday,True,Business
18417,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,1062.0,1,18,Winter,Sunday,True,First
18418,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,296.0,0,4,Winter,Sunday,True,Economy
18419,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,740.0,1,10,Winter,Sunday,True,Business
18420,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,216.0,1,6,Winter,Sunday,True,Economy
18421,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,1184.0,1,16,Winter,Sunday,True,First
18422,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,768.0,0,6,Winter,Sunday,True,Business
18423,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,759.0,1,11,Winter,Sunday,True,Business
18424,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,944.0,1,16,Winter,Sunday,True,Business
18425,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,962.0,0,13,Winter,Sunday,True,Business
18426,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,1242.0,0,18,Winter,Sunday,True,First
18427,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,888.0,0,12,Winter,Sunday,True,Business
18428,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,2304.0,1,18,Winter,Sunday,True,First
18429,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,1380.0,1,20,Winter,Sunday,True,First
18430,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,1920.0,0,15,Winter,Sunday,True,First
18431,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,1180.0,1,20,Winter,Sunday,True,First
18432,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,1332.0,0,18,Winter,Sunday,True,First
18433,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,648.0,0,18,Winter,Sunday,True,Business
18434,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,396.0,0,11,Winter,Sunday,True,Economy
18435,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,814.0,0,11,Winter,Sunday,True,Business
18436,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,252.0,1,7,Winter,Sunday,True,Economy
18437,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,1920.0,0,15,Winter,Sunday,True,First
18438,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,1062.0,1,18,Winter,Sunday,True,First
18439,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,483.0,0,7,Winter,Sunday,True,Economy
18440,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,414.0,0,6,Winter,Sunday,True,Economy
18441,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,1173.0,1,17,Winter,Sunday,True,First
18442,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,1406.0,0,19,Winter,Sunday,True,First
18443,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,1062.0,0,18,Winter,Sunday,True,First
18444,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,1536.0,1,12,Winter,Sunday,True,First
18445,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,767.0,1,13,Winter,Sunday,True,Business
18446,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,612.0,0,17,Winter,Sunday,True,Business
18447,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,1406.0,1,19,Winter,Sunday,True,First
18448,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,896.0,0,7,Winter,Sunday,True,Business
18449,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,966.0,1,14,Winter,Sunday,True,Business
18450,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,648.0,0,18,Winter,Sunday,True,Business
18451,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,576.0,1,16,Winter,Sunday,True,Business
18452,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,531.0,1,9,Winter,Sunday,True,Business
18453,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,828.0,1,12,Winter,Sunday,True,Business
18454,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,276.0,1,4,Winter,Sunday,True,Economy
18455,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,345.0,0,5,Winter,Sunday,True,Economy
18456,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,684.0,1,19,Winter,Sunday,True,Business
18457,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,236.0,0,4,Winter,Sunday,True,Economy
18458,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,885.0,0,15,Winter,Sunday,True,Business
18459,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,966.0,1,14,Winter,Sunday,True,Business
18460,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,1180.0,0,20,Winter,Sunday,True,First
18461,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,252.0,1,7,Winter,Sunday,True,Economy
18462,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,1280.0,1,10,Winter,Sunday,True,First
18463,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,180.0,1,5,Winter,Sunday,True,Economy
18464,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,1242.0,1,18,Winter,Sunday,True,First
18465,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,1110.0,1,15,Winter,Sunday,True,First
18466,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,1003.0,0,17,Winter,Sunday,True,First
18467,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,1406.0,0,19,Winter,Sunday,True,First
18468,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,1258.0,1,17,Winter,Sunday,True,First
18469,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,276.0,0,4,Winter,Sunday,True,Economy
18470,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,962.0,1,13,Winter,Sunday,True,Business
18471,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,360.0,0,10,Winter,Sunday,True,Economy
18472,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,413.0,0,7,Winter,Sunday,True,Economy
18473,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,1920.0,0,15,Winter,Sunday,True,First
18474,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,1121.0,1,19,Winter,Sunday,True,First
18475,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,180.0,0,5,Winter,Sunday,True,Economy
18476,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,1406.0,0,19,Winter,Sunday,True,First
18477,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,897.0,0,13,Winter,Sunday,True,Business
18478,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,216.0,1,6,Winter,Sunday,True,Economy
18479,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,396.0,0,11,Winter,Sunday,True,Economy
18480,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,1173.0,1,17,Winter,Sunday,True,First
18481,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,897.0,1,13,Winter,Sunday,True,Business
18482,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,740.0,1,10,Winter,Sunday,True,Business
18483,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,590.0,0,10,Winter,Sunday,True,Business
18484,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,413.0,0,7,Winter,Sunday,True,Economy
18485,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,2048.0,1,16,Winter,Sunday,True,First
18486,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,1536.0,1,12,Winter,Sunday,True,First
18487,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,1920.0,0,15,Winter,Sunday,True,First
18488,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,413.0,1,7,Winter,Sunday,True,Economy
18489,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,295.0,0,5,Winter,Sunday,True,Economy
18490,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,472.0,0,8,Winter,Sunday,True,Economy
18491,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,740.0,1,10,Winter,Sunday,True,Business
18492,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,413.0,1,7,Winter,Sunday,True,Economy
18493,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,648.0,0,18,Winter,Sunday,True,Business
18494,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,483.0,0,7,Winter,Sunday,True,Economy
18495,Air India,Dubai,Kathmandu,2023-12-17,2023-12-17,144.0,0,4,Winter,Sunday,True,Economy
18496,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,1242.0,0,18,Winter,Sunday,True,First
18497,Qatar Airways,Dubai,Kathmandu,2023-12-17,2023-12-17,592.0,1,8,Winter,Sunday,True,Business
18498,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,1173.0,1,17,Winter,Sunday,True,First
18499,Nepal Airlines,Dubai,Kathmandu,2023-12-17,2023-12-17,1408.0,1,11,Winter,Sunday,True,First
18500,Air Arabia,Dubai,Kathmandu,2023-12-17,2023-12-17,649.0,0,11,Winter,Sunday,True,Business
18501,flydubai,Dubai,Kathmandu,2023-12-17,2023-12-17,621.0,1,9,Winter,Sunday,True,Business
18502,Emirates,New York,Singapore,2023-12-17,2023-12-19,1176.0,2,28,Winter,Sunday,True,First
18503,Etihad,New York,Singapore,2023-12-17,2023-12-18,864.0,1,27,Winter,Sunday,True,Business
18504,United Airlines,New York,Singapore,2023-12-17,2023-12-18,891.0,1,33,Winter,Sunday,True,Business
18505,British Airways,New York,Singapore,2023-12-17,2023-12-19,1395.0,1,31,Winter,Sunday,True,First
18506,United Airlines,New York,Singapore,2023-12-17,2023-12-19,891.0,1,33,Winter,Sunday,True,Business
18507,Etihad,New York,Singapore,2023-12-17,2023-12-19,1088.0,1,34,Winter,Sunday,True,First
18508,China Southern,New York,Singapore,2023-12-17,2023-12-19,2065.0,1,35,Winter,Sunday,True,First
18509,Singapore Airlines,New York,Singapore,2023-12-17,2023-12-18,3360.0,2,30,Winter,Sunday,True,First
18510,Singapore Airlines,New York,Singapore,2023-12-17,2023-12-18,3696.0,1,33,Winter,Sunday,True,First
18511,British Airways,New York,Singapore,2023-12-17,2023-12-18,1215.0,2,27,Winter,Sunday,True,First
18512,Emirates,New York,Singapore,2023-12-17,2023-12-19,1302.0,1,31,Winter,Sunday,True,First
18513,Turkish Airlines,New York,Singapore,2023-12-17,2023-12-19,840.0,2,28,Winter,Sunday,True,Business
18514,Lufthansa,New York,Singapore,2023-12-17,2023-12-18,3745.0,1,35,Winter,Sunday,True,First
18515,Cathay Pacific,New York,Singapore,2023-12-17,2023-12-18,1457.0,2,31,Winter,Sunday,True,First
18516,Etihad,New York,Singapore,2023-12-17,2023-12-19,960.0,1,30,Winter,Sunday,True,Business
18517,Etihad,New York,Singapore,2023-12-17,2023-12-18,1024.0,1,32,Winter,Sunday,True,First
18518,United Airlines,New York,Singapore,2023-12-17,2023-12-18,945.0,1,35,Winter,Sunday,True,Business
18519,Air India,New York,Singapore,2023-12-17,2023-12-18,1653.0,2,29,Winter,Sunday,True,First
18520,Qatar Airways,New York,Singapore,2023-12-17,2023-12-19,1440.0,1,30,Winter,Sunday,True,First
18521,Emirates,New York,Singapore,2023-12-17,2023-12-19,1260.0,1,30,Winter,Sunday,True,First
18522,Turkish Airlines,New York,Singapore,2023-12-17,2023-12-18,960.0,2,32,Winter,Sunday,True,Business
18523,Air France,New York,Singapore,2023-12-17,2023-12-19,6426.0,1,34,Winter,Sunday,True,First
18524,British Airways,New York,Singapore,2023-12-17,2023-12-19,1215.0,2,27,Winter,Sunday,True,First
18525,Qatar Airways,New York,Singapore,2023-12-17,2023-12-19,1680.0,1,35,Winter,Sunday,True,First
18526,Singapore Airlines,New York,Singapore,2023-12-17,2023-12-18,3696.0,1,33,Winter,Sunday,True,First
18527,SWISS,New York,Singapore,2023-12-17,2023-12-18,3861.0,2,33,Winter,Sunday,True,First
18528,Etihad,New York,Singapore,2023-12-17,2023-12-19,928.0,2,29,Winter,Sunday,True,Business
18529,Qatar Airways,New York,Singapore,2023-12-17,2023-12-19,1584.0,2,33,Winter,Sunday,True,First
18530,British Airways,New York,Singapore,2023-12-17,2023-12-19,1530.0,2,34,Winter,Sunday,True,First
18531,British Airways,New York,Singapore,2023-12-17,2023-12-19,1305.0,2,29,Winter,Sunday,True,First
18532,China Southern,New York,Singapore,2023-12-17,2023-12-19,1770.0,2,30,Winter,Sunday,True,First
